date,mod10a1_ndsi,cell_id,latitude,longitude
2020-01-01,4106,bdf27017-d068-42bb-ba59-2c92699ccb6e,37.006073,-119.0019225
2020-01-02,2233,bdf27017-d068-42bb-ba59-2c92699ccb6e,37.006073,-119.0019225
2020-01-03,2762,bdf27017-d068-42bb-ba59-2c92699ccb6e,37.006073,-119.0019225
2020-01-04,4000,bdf27017-d068-42bb-ba59-2c92699ccb6e,37.006073,-119.0019225
2020-01-05,3020,bdf27017-d068-42bb-ba59-2c92699ccb6e,37.006073,-119.0019225
2020-01-06,4144,bdf27017-d068-42bb-ba59-2c92699ccb6e,37.006073,-119.0019225
2020-01-07,1615,bdf27017-d068-42bb-ba59-2c92699ccb6e,37.006073,-119.0019225
2020-01-08,5858,bdf27017-d068-42bb-ba59-2c92699ccb6e,37.006073,-119.0019225
2020-01-09,558,bdf27017-d068-42bb-ba59-2c92699ccb6e,37.006073,-119.0019225
2020-01-10,4069,bdf27017-d068-42bb-ba59-2c92699ccb6e,37.006073,-119.0019225
2020-01-11,3582,bdf27017-d068-42bb-ba59-2c92699ccb6e,37.006073,-119.0019225
2020-01-12,2376,bdf27017-d068-42bb-ba59-2c92699ccb6e,37.006073,-119.0019225
2020-01-13,3991,bdf27017-d068-42bb-ba59-2c92699ccb6e,37.006073,-119.0019225
2020-01-14,2044,bdf27017-d068-42bb-ba59-2c92699ccb6e,37.006073,-119.0019225
2020-01-15,4440,bdf27017-d068-42bb-ba59-2c92699ccb6e,37.006073,-119.0019225
2020-01-16,-275,bdf27017-d068-42bb-ba59-2c92699ccb6e,37.006073,-119.0019225
2020-01-17,5147,bdf27017-d068-42bb-ba59-2c92699ccb6e,37.006073,-119.0019225
2020-01-18,2026,bdf27017-d068-42bb-ba59-2c92699ccb6e,37.006073,-119.0019225
2020-01-19,2393,bdf27017-d068-42bb-ba59-2c92699ccb6e,37.006073,-119.0019225
2020-01-20,1506,bdf27017-d068-42bb-ba59-2c92699ccb6e,37.006073,-119.0019225
2020-01-21,2488,bdf27017-d068-42bb-ba59-2c92699ccb6e,37.006073,-119.0019225
2020-01-22,4891,bdf27017-d068-42bb-ba59-2c92699ccb6e,37.006073,-119.0019225
2020-01-23,1937,bdf27017-d068-42bb-ba59-2c92699ccb6e,37.006073,-119.0019225
2020-01-24,3527,bdf27017-d068-42bb-ba59-2c92699ccb6e,37.006073,-119.0019225
2020-01-25,1926,bdf27017-d068-42bb-ba59-2c92699ccb6e,37.006073,-119.0019225
2020-01-26,1180,bdf27017-d068-42bb-ba59-2c92699ccb6e,37.006073,-119.0019225
