date,s1_grd_vv,cell_id,latitude,longitude
2015-03-27 01:50:45,4.3199600116098305,26f828b8-a3ee-491c-9b3e-81677f48bfd3,38.109834,-119.4241305
2015-04-01 01:58:54,4.536320536102021,26f828b8-a3ee-491c-9b3e-81677f48bfd3,38.109834,-119.4241305
2015-06-12 01:59:04,4.631683733177073,26f828b8-a3ee-491c-9b3e-81677f48bfd3,38.109834,-119.4241305
2015-07-30 01:59:06,2.5794869230528277,26f828b8-a3ee-491c-9b3e-81677f48bfd3,38.109834,-119.4241305
2015-08-23 01:59:07,3.4347426899413835,26f828b8-a3ee-491c-9b3e-81677f48bfd3,38.109834,-119.4241305
2015-10-10 01:59:08,3.9968683794031676,26f828b8-a3ee-491c-9b3e-81677f48bfd3,38.109834,-119.4241305
2015-11-03 01:59:08,2.876066468254831,26f828b8-a3ee-491c-9b3e-81677f48bfd3,38.109834,-119.4241305
2015-11-27 01:59:02,1.0006037471982148,26f828b8-a3ee-491c-9b3e-81677f48bfd3,38.109834,-119.4241305
2015-12-21 01:59:01,1.8369141224584231,26f828b8-a3ee-491c-9b3e-81677f48bfd3,38.109834,-119.4241305
2016-01-14 01:59:00,4.1643986199886545,26f828b8-a3ee-491c-9b3e-81677f48bfd3,38.109834,-119.4241305
2016-02-07 01:59:00,2.603104811977261,26f828b8-a3ee-491c-9b3e-81677f48bfd3,38.109834,-119.4241305
2016-03-02 01:59:00,-1.5494312802252304,26f828b8-a3ee-491c-9b3e-81677f48bfd3,38.109834,-119.4241305
2016-03-09 01:50:45,7.612564859001218,26f828b8-a3ee-491c-9b3e-81677f48bfd3,38.109834,-119.4241305
2016-03-14 01:59:08,3.8698506300777282,26f828b8-a3ee-491c-9b3e-81677f48bfd3,38.109834,-119.4241305
2016-03-26 01:59:00,0.2455704329653562,26f828b8-a3ee-491c-9b3e-81677f48bfd3,38.109834,-119.4241305
2016-04-19 01:59:01,2.6488103563707637,26f828b8-a3ee-491c-9b3e-81677f48bfd3,38.109834,-119.4241305
2016-05-13 01:59:05,2.261490409446164,26f828b8-a3ee-491c-9b3e-81677f48bfd3,38.109834,-119.4241305
2016-06-06 01:59:07,2.7479816376608994,26f828b8-a3ee-491c-9b3e-81677f48bfd3,38.109834,-119.4241305
2016-06-30 01:59:08,2.436953076895543,26f828b8-a3ee-491c-9b3e-81677f48bfd3,38.109834,-119.4241305
2016-07-24 01:59:09,1.6731575834267278,26f828b8-a3ee-491c-9b3e-81677f48bfd3,38.109834,-119.4241305
2016-08-17 01:59:11,2.7176937009513713,26f828b8-a3ee-491c-9b3e-81677f48bfd3,38.109834,-119.4241305
2016-08-24 01:51:06,1.9945888869702912,26f828b8-a3ee-491c-9b3e-81677f48bfd3,38.109834,-119.4241305
2016-08-29 01:59:16,2.932388187562134,26f828b8-a3ee-491c-9b3e-81677f48bfd3,38.109834,-119.4241305
2016-09-10 01:59:12,2.5346514760372374,26f828b8-a3ee-491c-9b3e-81677f48bfd3,38.109834,-119.4241305
2016-09-17 01:50:49,1.3638358026503805,26f828b8-a3ee-491c-9b3e-81677f48bfd3,38.109834,-119.4241305
2016-10-28 01:59:12,3.2643975966060736,26f828b8-a3ee-491c-9b3e-81677f48bfd3,38.109834,-119.4241305
2016-12-15 01:59:11,4.066166662272329,26f828b8-a3ee-491c-9b3e-81677f48bfd3,38.109834,-119.4241305
2017-01-08 01:59:09,-0.1679666936907541,26f828b8-a3ee-491c-9b3e-81677f48bfd3,38.109834,-119.4241305
2017-01-20 13:59:03,-23.66652228477856,26f828b8-a3ee-491c-9b3e-81677f48bfd3,38.109834,-119.4241305
2017-02-01 01:59:09,3.4170797921146177,26f828b8-a3ee-491c-9b3e-81677f48bfd3,38.109834,-119.4241305
2017-02-08 01:50:54,10.114785308233907,26f828b8-a3ee-491c-9b3e-81677f48bfd3,38.109834,-119.4241305
2017-02-13 01:59:11,6.567776411879914,26f828b8-a3ee-491c-9b3e-81677f48bfd3,38.109834,-119.4241305
2017-02-25 13:59:17,-16.007873234012237,26f828b8-a3ee-491c-9b3e-81677f48bfd3,38.109834,-119.4241305
2017-03-09 13:59:17,-18.853591491589835,26f828b8-a3ee-491c-9b3e-81677f48bfd3,38.109834,-119.4241305
2017-03-21 13:59:17,-18.922203045368768,26f828b8-a3ee-491c-9b3e-81677f48bfd3,38.109834,-119.4241305
2017-04-02 13:59:18,-19.47876892914713,26f828b8-a3ee-491c-9b3e-81677f48bfd3,38.109834,-119.4241305
2017-04-14 13:59:18,-21.322967466130976,26f828b8-a3ee-491c-9b3e-81677f48bfd3,38.109834,-119.4241305
