date,s1_grd_vv,cell_id,latitude,longitude
2015-03-27 01:50:45,-7.757868685306095,8c70f2ef-959a-4bbd-af0e-012a149ab55f,37.833653999999996,-119.4870125
2015-04-01 01:58:54,-10.766570130446645,8c70f2ef-959a-4bbd-af0e-012a149ab55f,37.833653999999996,-119.4870125
2015-06-12 01:59:04,-9.385171662266323,8c70f2ef-959a-4bbd-af0e-012a149ab55f,37.833653999999996,-119.4870125
2015-07-30 01:59:06,-10.747220234268507,8c70f2ef-959a-4bbd-af0e-012a149ab55f,37.833653999999996,-119.4870125
2015-08-23 01:59:07,-9.081646697403576,8c70f2ef-959a-4bbd-af0e-012a149ab55f,37.833653999999996,-119.4870125
2015-10-10 01:59:08,-9.835808197011584,8c70f2ef-959a-4bbd-af0e-012a149ab55f,37.833653999999996,-119.4870125
2015-11-03 01:59:08,-7.497351882366038,8c70f2ef-959a-4bbd-af0e-012a149ab55f,37.833653999999996,-119.4870125
2015-11-27 01:59:02,-10.754387621406734,8c70f2ef-959a-4bbd-af0e-012a149ab55f,37.833653999999996,-119.4870125
2015-12-21 01:59:01,-12.003904220629314,8c70f2ef-959a-4bbd-af0e-012a149ab55f,37.833653999999996,-119.4870125
2016-01-14 01:59:00,-12.382407933878337,8c70f2ef-959a-4bbd-af0e-012a149ab55f,37.833653999999996,-119.4870125
2016-02-07 01:59:00,-10.516297877603433,8c70f2ef-959a-4bbd-af0e-012a149ab55f,37.833653999999996,-119.4870125
2016-03-02 01:59:00,-12.208990284677805,8c70f2ef-959a-4bbd-af0e-012a149ab55f,37.833653999999996,-119.4870125
2016-03-09 01:50:45,-11.458762188115605,8c70f2ef-959a-4bbd-af0e-012a149ab55f,37.833653999999996,-119.4870125
2016-03-14 01:59:08,-14.581537899947703,8c70f2ef-959a-4bbd-af0e-012a149ab55f,37.833653999999996,-119.4870125
2016-03-26 01:59:00,-11.75961567070848,8c70f2ef-959a-4bbd-af0e-012a149ab55f,37.833653999999996,-119.4870125
2016-04-19 01:59:01,-8.849840699670207,8c70f2ef-959a-4bbd-af0e-012a149ab55f,37.833653999999996,-119.4870125
2016-05-13 01:59:05,-12.884093879844562,8c70f2ef-959a-4bbd-af0e-012a149ab55f,37.833653999999996,-119.4870125
2016-06-06 01:59:07,-8.900577434963143,8c70f2ef-959a-4bbd-af0e-012a149ab55f,37.833653999999996,-119.4870125
2016-06-30 01:59:08,-9.422644418389815,8c70f2ef-959a-4bbd-af0e-012a149ab55f,37.833653999999996,-119.4870125
2016-07-24 01:59:09,-11.79713656775765,8c70f2ef-959a-4bbd-af0e-012a149ab55f,37.833653999999996,-119.4870125
2016-08-17 01:59:11,-12.666189812923381,8c70f2ef-959a-4bbd-af0e-012a149ab55f,37.833653999999996,-119.4870125
2016-08-24 01:51:06,-9.486756114769557,8c70f2ef-959a-4bbd-af0e-012a149ab55f,37.833653999999996,-119.4870125
2016-08-29 01:59:16,-11.503644678670408,8c70f2ef-959a-4bbd-af0e-012a149ab55f,37.833653999999996,-119.4870125
2016-09-10 01:59:12,-13.018065178210316,8c70f2ef-959a-4bbd-af0e-012a149ab55f,37.833653999999996,-119.4870125
2016-09-17 01:50:49,-8.434360059004039,8c70f2ef-959a-4bbd-af0e-012a149ab55f,37.833653999999996,-119.4870125
2016-10-28 01:59:12,-10.783017941460127,8c70f2ef-959a-4bbd-af0e-012a149ab55f,37.833653999999996,-119.4870125
2016-12-15 01:59:11,-10.33983476847565,8c70f2ef-959a-4bbd-af0e-012a149ab55f,37.833653999999996,-119.4870125
2017-01-08 01:59:09,-8.878986173649459,8c70f2ef-959a-4bbd-af0e-012a149ab55f,37.833653999999996,-119.4870125
2017-01-20 13:59:28,-5.2996789518663325,8c70f2ef-959a-4bbd-af0e-012a149ab55f,37.833653999999996,-119.4870125
2017-02-01 01:59:09,-8.454578098047742,8c70f2ef-959a-4bbd-af0e-012a149ab55f,37.833653999999996,-119.4870125
2017-02-08 01:50:54,-8.280670438997378,8c70f2ef-959a-4bbd-af0e-012a149ab55f,37.833653999999996,-119.4870125
2017-02-13 01:59:11,-9.853708262139863,8c70f2ef-959a-4bbd-af0e-012a149ab55f,37.833653999999996,-119.4870125
2017-02-25 13:59:17,-6.011917126029164,8c70f2ef-959a-4bbd-af0e-012a149ab55f,37.833653999999996,-119.4870125
2017-03-09 13:59:17,-7.471332907232231,8c70f2ef-959a-4bbd-af0e-012a149ab55f,37.833653999999996,-119.4870125
2017-03-21 13:59:17,-7.190785742845212,8c70f2ef-959a-4bbd-af0e-012a149ab55f,37.833653999999996,-119.4870125
2017-04-02 13:59:18,-7.431001458075315,8c70f2ef-959a-4bbd-af0e-012a149ab55f,37.833653999999996,-119.4870125
2017-04-14 13:59:18,-12.954797702951854,8c70f2ef-959a-4bbd-af0e-012a149ab55f,37.833653999999996,-119.4870125
2017-04-26 13:59:19,-6.917804272483036,8c70f2ef-959a-4bbd-af0e-012a149ab55f,37.833653999999996,-119.4870125
2017-05-08 13:59:20,-8.190451638903577,8c70f2ef-959a-4bbd-af0e-012a149ab55f,37.833653999999996,-119.4870125
2017-05-20 13:59:20,-6.448768736134073,8c70f2ef-959a-4bbd-af0e-012a149ab55f,37.833653999999996,-119.4870125
2017-06-01 13:59:21,-7.191811266997429,8c70f2ef-959a-4bbd-af0e-012a149ab55f,37.833653999999996,-119.4870125
2017-06-13 13:59:22,-6.613087660649156,8c70f2ef-959a-4bbd-af0e-012a149ab55f,37.833653999999996,-119.4870125
2017-06-25 13:59:22,-5.6198618715003,8c70f2ef-959a-4bbd-af0e-012a149ab55f,37.833653999999996,-119.4870125
2017-07-07 13:59:23,-5.748002047549981,8c70f2ef-959a-4bbd-af0e-012a149ab55f,37.833653999999996,-119.4870125
2017-07-19 13:59:24,-4.17532374799345,8c70f2ef-959a-4bbd-af0e-012a149ab55f,37.833653999999996,-119.4870125
2017-07-31 13:59:24,-6.372003937379186,8c70f2ef-959a-4bbd-af0e-012a149ab55f,37.833653999999996,-119.4870125
2017-08-12 13:59:25,-5.35757722607913,8c70f2ef-959a-4bbd-af0e-012a149ab55f,37.833653999999996,-119.4870125
2017-08-24 13:59:26,-7.947352740396342,8c70f2ef-959a-4bbd-af0e-012a149ab55f,37.833653999999996,-119.4870125
2017-09-05 13:59:26,-3.700100569345186,8c70f2ef-959a-4bbd-af0e-012a149ab55f,37.833653999999996,-119.4870125
2017-09-17 13:59:27,-8.079309052378136,8c70f2ef-959a-4bbd-af0e-012a149ab55f,37.833653999999996,-119.4870125
2017-09-29 13:59:27,-4.525070699227652,8c70f2ef-959a-4bbd-af0e-012a149ab55f,37.833653999999996,-119.4870125
2017-10-11 13:59:27,-6.129964286515312,8c70f2ef-959a-4bbd-af0e-012a149ab55f,37.833653999999996,-119.4870125
2017-10-23 13:59:27,-3.5682212763006933,8c70f2ef-959a-4bbd-af0e-012a149ab55f,37.833653999999996,-119.4870125
2017-11-04 13:59:27,-7.311017501462419,8c70f2ef-959a-4bbd-af0e-012a149ab55f,37.833653999999996,-119.4870125
2017-11-16 13:59:27,-4.736303366280314,8c70f2ef-959a-4bbd-af0e-012a149ab55f,37.833653999999996,-119.4870125
2017-11-28 13:59:27,-6.458828634834115,8c70f2ef-959a-4bbd-af0e-012a149ab55f,37.833653999999996,-119.4870125
2017-12-10 13:59:26,-4.061415945846006,8c70f2ef-959a-4bbd-af0e-012a149ab55f,37.833653999999996,-119.4870125
2017-12-22 13:59:25,-4.277078120004834,8c70f2ef-959a-4bbd-af0e-012a149ab55f,37.833653999999996,-119.4870125
2018-01-03 13:59:25,-4.533089637730974,8c70f2ef-959a-4bbd-af0e-012a149ab55f,37.833653999999996,-119.4870125
2018-01-15 13:59:25,-6.484099349973385,8c70f2ef-959a-4bbd-af0e-012a149ab55f,37.833653999999996,-119.4870125
2018-01-27 13:59:24,-6.510961296468159,8c70f2ef-959a-4bbd-af0e-012a149ab55f,37.833653999999996,-119.4870125
2018-02-08 13:59:24,-6.684195063271242,8c70f2ef-959a-4bbd-af0e-012a149ab55f,37.833653999999996,-119.4870125
2018-02-20 13:59:24,-3.2800432214532838,8c70f2ef-959a-4bbd-af0e-012a149ab55f,37.833653999999996,-119.4870125
2018-03-04 13:59:24,-7.447715699965216,8c70f2ef-959a-4bbd-af0e-012a149ab55f,37.833653999999996,-119.4870125
2018-03-16 13:59:24,-8.675080936458935,8c70f2ef-959a-4bbd-af0e-012a149ab55f,37.833653999999996,-119.4870125
2018-03-28 13:59:24,-8.593749054496225,8c70f2ef-959a-4bbd-af0e-012a149ab55f,37.833653999999996,-119.4870125
2018-04-09 13:59:25,-6.101921115835271,8c70f2ef-959a-4bbd-af0e-012a149ab55f,37.833653999999996,-119.4870125
2018-04-21 13:59:25,-8.72925907342659,8c70f2ef-959a-4bbd-af0e-012a149ab55f,37.833653999999996,-119.4870125
2018-05-03 13:59:26,-6.104825812763876,8c70f2ef-959a-4bbd-af0e-012a149ab55f,37.833653999999996,-119.4870125
2018-05-15 13:59:26,-5.670564560155544,8c70f2ef-959a-4bbd-af0e-012a149ab55f,37.833653999999996,-119.4870125
2018-05-27 13:59:27,-7.596957085926239,8c70f2ef-959a-4bbd-af0e-012a149ab55f,37.833653999999996,-119.4870125
2018-06-08 13:59:28,-8.265917048112467,8c70f2ef-959a-4bbd-af0e-012a149ab55f,37.833653999999996,-119.4870125
2018-06-20 13:59:28,-5.643428945335779,8c70f2ef-959a-4bbd-af0e-012a149ab55f,37.833653999999996,-119.4870125
2018-07-02 13:59:29,-10.501193022655649,8c70f2ef-959a-4bbd-af0e-012a149ab55f,37.833653999999996,-119.4870125
